customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup
8974-OVACP,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.149999618530273,20.149999618530273,False,0-12 months
4010-YLMVT,Female,False,False,False,56,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),106.5999984741211,5893.9501953125,False,49-72 months
1379-FRVEB,Male,False,False,True,15,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,91.0,1430.050048828125,False,13-24 months
8612-GXIDD,Male,False,True,True,12,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),25.399999618530273,313.0,False,0-12 months
6288-CHQJB,Female,False,True,True,54,True,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,False,Bank transfer (automatic),69.94999694824219,3871.85009765625,False,49-72 months
8160-HOWOX,Female,False,False,False,7,True,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,66.8499984741211,458.1000061035156,False,0-12 months
3023-GFLBR,Female,False,True,True,33,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Credit card (automatic),86.1500015258789,2745.699951171875,True,25-48 months
6648-INWPS,Male,False,True,True,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.149999618530273,341.3500061035156,False,13-24 months
4223-BKEOR,Female,False,False,True,21,True,No,DSL,Yes,No,Yes,No,No,Yes,One year,False,Mailed check,64.8499984741211,1336.800048828125,False,13-24 months
4079-VTGLK,Male,True,True,False,30,True,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,False,Electronic check,74.8499984741211,2181.75,False,25-48 months
1763-WQFUK,Male,False,False,False,3,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Mailed check,50.5,147.75,False,0-12 months
1391-UBDAR,Male,False,False,False,11,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,72.9000015258789,818.4500122070312,False,0-12 months
8894-JVDCV,Female,False,False,False,62,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),115.05000305175781,7133.4501953125,False,49-72 months
2023-VQFDL,Male,False,False,False,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.0,348.79998779296875,False,13-24 months
1345-GKDZZ,Male,False,False,True,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.549999237060547,128.60000610351562,False,0-12 months
2014-MKGMH,Female,False,False,False,46,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,101.0999984741211,4674.39990234375,False,25-48 months
5628-FCGYG,Male,False,False,False,21,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.0999984741211,1737.449951171875,False,13-24 months
2560-WBWXF,Male,False,False,False,68,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),24.149999618530273,1498.8499755859375,False,49-72 months
0248-IPDFW,Female,False,False,False,1,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,50.099998474121094,50.099998474121094,False,0-12 months
7978-DKUQH,Female,False,True,False,25,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,74.5999984741211,1797.75,False,25-48 months
4335-UPJSI,Female,False,False,True,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,498.1000061035156,False,13-24 months
0524-IAVZO,Female,False,True,False,30,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.0,2624.25,True,25-48 months
2737-YNGYW,Female,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,80.55000305175781,184.10000610351562,True,0-12 months
1784-EZDKJ,Male,False,True,False,51,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),106.80000305175781,5498.7998046875,False,49-72 months
9297-FVVDH,Female,False,True,True,57,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Electronic check,84.5,4845.39990234375,False,49-72 months
8007-YYPWD,Female,False,False,False,15,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.049999237060547,369.1000061035156,False,13-24 months
7101-HRBLJ,Female,False,True,True,72,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),83.69999694824219,6096.89990234375,False,49-72 months
5159-YFPKQ,Female,False,False,False,2,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,75.80000305175781,160.75,True,0-12 months
6635-CPNUN,Male,False,True,False,28,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,False,Credit card (automatic),96.5999984741211,2684.35009765625,False,25-48 months
4021-RQSNY,Male,True,True,False,29,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,98.5,3004.14990234375,True,25-48 months
5453-YBTWV,Male,False,True,True,70,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Credit card (automatic),101.0999984741211,6994.7998046875,False,49-72 months
5039-LZRQT,Female,False,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.200000762939453,273.25,False,13-24 months
2931-VUVJN,Female,True,True,False,59,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,True,Electronic check,94.05000305175781,5483.89990234375,False,49-72 months
9061-TIHDA,Male,True,True,False,13,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.25,1233.6500244140625,True,13-24 months
8699-ASUFO,Male,True,True,False,7,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,74.4000015258789,527.9000244140625,True,0-12 months
6418-PIQSP,Female,False,True,False,62,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Mailed check,81.0,4985.89990234375,False,49-72 months
8220-OCUFY,Female,False,False,False,21,True,No,DSL,Yes,No,Yes,Yes,No,No,One year,True,Electronic check,60.25,1258.3499755859375,False,13-24 months
3995-WFCSM,Female,False,False,False,2,True,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,False,Electronic check,60.849998474121094,111.4000015258789,False,0-12 months
1895-QTKDO,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),43.95000076293945,43.95000076293945,False,0-12 months
2038-OEQZH,Male,False,False,False,4,True,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,False,Electronic check,86.05000305175781,308.1000061035156,False,0-12 months
1178-PZGAB,Female,False,False,False,19,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.25,383.6499938964844,False,13-24 months
7927-AUXBZ,Female,False,False,False,30,True,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,False,Electronic check,85.1500015258789,2555.89990234375,True,25-48 months
2626-VEEWG,Male,False,True,True,67,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.399999618530273,1284.199951171875,False,49-72 months
2878-RMWXY,Male,True,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,True,Credit card (automatic),102.6500015258789,7550.2998046875,False,49-72 months
1657-DYMBM,Male,False,True,False,53,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.899999618530273,1110.050048828125,False,49-72 months
7311-MQJCH,Female,False,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,19.549999237060547,99.5999984741211,False,0-12 months
7375-WMVMT,Male,True,True,False,71,True,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,True,Credit card (automatic),95.5,6707.14990234375,False,49-72 months
1136-XGEQU,Female,False,True,True,50,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),84.1500015258789,4164.39990234375,False,49-72 months
2530-FMFXO,Male,False,True,True,56,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,True,Electronic check,103.19999694824219,5873.75,False,49-72 months
6844-DZKRF,Male,False,False,False,2,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Credit card (automatic),50.20000076293945,109.25,False,0-12 months
4695-WJZUE,Female,True,False,False,2,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Electronic check,88.55000305175781,179.25,True,0-12 months
7619-ODSGN,Male,False,True,True,24,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,54.75,1338.1500244140625,True,13-24 months
5970-GHJAW,Male,False,True,True,46,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.950000762939453,862.4000244140625,False,25-48 months
8879-XUAHX,Male,False,True,False,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,116.25,8564.75,False,49-72 months
3689-MOZGR,Female,False,False,False,29,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,31.200000762939453,926.2000122070312,False,25-48 months
4195-PNGZS,Male,False,True,True,69,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.450000762939453,1718.199951171875,False,49-72 months
5003-XZWWO,Male,False,True,False,71,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),84.19999694824219,5956.85009765625,False,49-72 months
3988-RQIXO,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,91.30000305175781,91.30000305175781,True,0-12 months
7622-FWGEW,Male,True,True,False,56,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),85.6500015258789,4824.4501953125,False,49-72 months
6922-NCEDI,Male,False,False,True,56,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,21.200000762939453,1238.6500244140625,False,49-72 months
2514-GINMM,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,79.5,79.5,True,0-12 months
9891-NQDBD,Female,False,True,False,28,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,25.549999237060547,672.2000122070312,False,25-48 months
6131-IUNXN,Female,False,True,True,19,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.200000762939453,382.20001220703125,False,13-24 months
8548-AWOFC,Male,False,True,False,66,True,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,False,Electronic check,63.849998474121094,4264.60009765625,False,49-72 months
9798-DRYDS,Female,False,True,True,17,True,Yes,DSL,No,No,Yes,Yes,No,No,One year,True,Mailed check,61.95000076293945,1070.699951171875,False,13-24 months
8532-UEFWH,Male,False,True,True,52,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.75,1345.8499755859375,False,49-72 months
6296-DDOOR,Female,False,False,False,19,True,No,DSL,No,Yes,No,No,Yes,No,One year,False,Electronic check,58.20000076293945,1045.25,False,13-24 months
7951-VRDVK,Female,False,False,False,36,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Bank transfer (automatic),85.8499984741211,3003.550048828125,False,25-48 months
5931-FLJJF,Male,True,True,False,7,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,70.0999984741211,467.54998779296875,True,0-12 months
4815-YOSUK,Male,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,True,Credit card (automatic),104.9000015258789,7537.5,False,49-72 months
2659-VXMWZ,Male,False,True,True,67,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,111.30000305175781,7482.10009765625,True,49-72 months
0380-NEAVX,Male,True,False,False,34,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,99.8499984741211,3343.14990234375,False,25-48 months
3207-OYBWH,Male,True,True,False,57,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),95.25,5427.0498046875,True,49-72 months
4285-GYRQC,Female,False,True,False,7,True,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,86.25,587.0999755859375,True,0-12 months
7216-EWTRS,Female,True,True,False,1,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,100.80000305175781,100.80000305175781,True,0-12 months
4365-MSDYN,Male,False,True,False,8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),19.549999237060547,161.14999389648438,False,0-12 months
7036-TYDEC,Female,False,False,False,69,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,False,Electronic check,104.0,7028.5,False,49-72 months
5802-ADBRC,Female,False,True,False,50,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Mailed check,104.4000015258789,5232.89990234375,False,49-72 months
8076-FEZKJ,Male,False,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.5,225.85000610351562,False,0-12 months
5197-YPYBZ,Female,False,True,True,12,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.25,274.70001220703125,False,0-12 months
8337-MSSXB,Female,False,False,False,14,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,86.30000305175781,1180.949951171875,True,13-24 months
4312-GVYNH,Female,False,True,False,70,False,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,True,Bank transfer (automatic),49.849998474121094,3370.199951171875,False,49-72 months
8495-LJDFO,Female,True,False,False,64,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),108.94999694824219,7111.2998046875,False,49-72 months
0839-JTCUD,Female,False,True,True,66,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),89.9000015258789,5958.85009765625,False,49-72 months
5494-WOZRZ,Female,False,True,True,71,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),82.0,5999.85009765625,False,49-72 months
1302-UHBDD,Male,True,False,False,20,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,89.94999694824219,1648.449951171875,False,13-24 months
2234-EOFPT,Male,False,True,False,72,True,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),79.3499984741211,5753.25,False,49-72 months
8619-IJNDK,Female,False,True,True,71,True,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card (automatic),64.05000305175781,4492.89990234375,False,49-72 months
